Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20251219|ESSC|4260|0|4267|Q,N
20251219|ESTA|60941|0|118638|B,Q,N
20251219|ESTC|230729|544|367132|B,Q,N
20251219|ESUM|9546|0|10347|Q,N
20251219|ET|3246506|21455|10022671|B,Q,N
20251219|ETB|8240|0|30915|Q,N
20251219|ETCO|2272|0|3505|B,Q
20251219|ETD|56552|0|95110|B,Q,N
20251219|ETEC|10|0|12|Q
20251219|ETFT|4072|0|4073|Q
20251219|ETG|33810|0|76139|Q,N
20251219|ETH|987094|559|1532899|B,Q,N
20251219|ETHA|6392734|1352|13067499|B,Q,N
20251219|ETHD|374576|47966|833725|B,Q,N
20251219|ETHE|563309|3802|837760|B,Q,N
20251219|ETHI|13361|0|55086|B,Q,N
20251219|ETHM|10698|50|29618|Q
20251219|ETHMW|14202|0|15482|Q,N
20251219|ETHO|1108|0|16401|Q
20251219|ETHT|260138|4950|511496|B,Q,N
20251219|ETHU|1079808|5660|1993866|B,Q,N
20251219|ETHV|38624|0|53470|B,Q,N
20251219|ETHW|126141|0|222359|Q,N
20251219|ETHZ|186068|0|369262|B,Q,N
20251219|ETIp|538|0|639|Q
20251219|ETJ|22579|0|77847|Q,N
20251219|ETN|646961|2861|1352736|B,Q,N
20251219|ETO|2148|0|4304|Q,N
20251219|ETON|22655|0|55421|B,Q,N
20251219|ETOR|145829|13250|318522|B,Q,N
20251219|ETpI|10029|0|21061|Q
20251219|ETQ|4637|888|10541|Q
20251219|ETR|600141|339|1353646|B,Q,N
20251219|ETRL|2234|0|2506|Q
20251219|ETS|3114|0|9851|Q,N
20251219|ETSY|645200|201|1132333|B,Q,N
20251219|ETTY|56|0|574|Q
20251219|ETU|15296|0|43077|B,Q,N
20251219|ETV|51461|3794|175923|Q,N
20251219|ETW|32441|0|107739|Q,N
20251219|ETX|12667|0|30110|Q
20251219|ETY|26567|0|155984|B,Q
20251219|EU|895391|0|2000048|B,Q,N
20251219|EUAD|52624|0|153519|B,Q,N
20251219|EUDA|1208|0|11867|Q
20251219|EUDAW|36|0|439|Q
20251219|EUDG|1527|0|10182|Q
20251219|EUDV|201|0|205|Q
20251219|EUFN|399106|0|516044|B,Q,N
20251219|EUHY|2268|67|4304|Q,N
20251219|EUM|24486|0|25655|Q
20251219|EUO|3109|0|9952|Q
20251219|EURKR|1|0|1|Q
20251219|EURL|3244|0|10279|Q,N
20251219|EUSA|20488|0|32119|Q,N
20251219|EUSB|7260|0|17274|Q
20251219|EVAC/WS|324|0|324|Q
20251219|EVAX|63419|6713|143348|B,Q,N
20251219|EVC|5752|0|29167|B,Q,N
20251219|EVCM|27976|0|57381|B,Q,N
20251219|EVER|64809|0|90999|B,Q,N
20251219|EVEX|449020|80|1054746|B,Q,N
20251219|EVEX/WS|421|0|421|Q
20251219|EVF|13010|0|115079|Q
20251219|EVG|9769|100|43656|Q
20251219|EVGN|8447|0|34362|Q
20251219|EVGO|392354|0|1128613|B,Q,N
20251219|EVGOW|2168|0|19168|Q,N
20251219|EVH|246905|0|885306|B,Q,N
20251219|EVHY|1622|0|2193|Q
20251219|EVI|5345|69|8853|Q,N
20251219|EVIM|10234|0|28327|Q
20251219|EVLN|3516|0|23339|Q
20251219|EVLU|2351|0|2655|Q
20251219|EVLV|379786|17387|756382|B,Q,N
20251219|EVLVW|5900|0|9422|Q
20251219|EVMN|90717|1443|185005|B,Q,N
20251219|EVMO|23441|0|44112|Q,N
20251219|EVMT|559|0|972|Q
20251219|EVN|60782|3900|113968|Q,N
20251219|EVNT|4449|0|4530|Q
20251219|EVO|86464|0|236436|B,Q,N
20251219|EVR|43958|0|67852|B,Q,N
20251219|EVRG|346214|25|736814|B,Q,N
20251219|EVSB|133|0|5226|Q
20251219|EVSD|103004|0|132427|Q,N
20251219|EVSM|55740|0|98686|Q,N
20251219|EVT|27682|0|88322|Q,N
20251219|EVTC|40365|288|96405|Q,N
20251219|EVTL|226060|0|500846|Q,N
20251219|EVTR|54201|0|361087|B,Q,N
20251219|EVTV|354370|122275|833689|B,Q,N
20251219|EVUS|39831|532|51121|Q,N
20251219|EVV|41505|1836|230543|B,Q,N
20251219|EVX|1043|0|2628|Q
20251219|EVYM|89|0|1126|Q
20251219|EW|627540|696|1114215|B,Q,N
20251219|EWA|945007|0|1480910|B,Q,N
20251219|EWBC|215406|100|376411|B,Q,N
20251219|EWC|1075560|0|1151215|B,Q,N
20251219|EWCZ|14707|0|82538|Q,N
20251219|EWD|7899|0|18434|Q,N
20251219|EWG|374818|0|896938|B,Q,N
20251219|EWH|406026|0|1147951|B,Q,N
20251219|EWI|25235|0|50555|Q,N
20251219|EWJ|1333442|0|1850683|B,Q,N
20251219|EWJV|23684|0|66687|B,Q,N
20251219|EWK|26|0|873|B,Q
20251219|EWL|49427|0|92999|B,Q,N
20251219|EWM|34779|0|49277|Q,N
20251219|EWN|1705|0|5580|Q,N
20251219|EWO|12478|0|18682|Q,N
20251219|EWP|76349|0|108281|Q,N
20251219|EWQ|46449|0|84808|Q,N
20251219|EWS|76306|0|149258|B,Q,N
20251219|EWT|409832|0|642469|B,Q,N
20251219|EWTX|658249|184|1128445|B,Q,N
20251219|EWU|867086|0|1329455|B,Q,N
20251219|EWUS|3231|0|4029|Q
20251219|EWV|465|0|14660|Q
20251219|EWW|266344|15|383283|B,Q,N
20251219|EWX|9413|100|17081|Q,N
20251219|EWY|866530|0|1197483|B,Q,N
20251219|EWZ|4011648|0|6708830|B,Q,N
20251219|EWZS|5160|0|25256|Q,N
20251219|EXAS|350931|2952|1703936|B,Q,N
20251219|EXC|1171772|32762|2317351|B,Q,N
20251219|EXE|742024|0|1155040|B,Q,N
20251219|EXEL|311768|123|757082|B,Q,N
20251219|EXFY|217431|3579|484924|Q,N
20251219|EXG|99711|0|243890|Q,N
20251219|EXI|15071|0|17613|Q,N
20251219|EXK|2842022|41286|8102416|B,Q,N
20251219|EXLS|266500|1|466358|B,Q,N
20251219|EXOD|27002|0|41273|B,Q,N
20251219|EXOZ|256|0|1910|Q
20251219|EXP|259916|0|362266|B,Q,N
20251219|EXPD|429519|20|557337|B,Q,N
20251219|EXPE|398645|1|601918|B,Q,N
20251219|EXPI|232779|14|342572|B,Q,N
20251219|EXPO|43469|0|140241|B,Q,N
20251219|EXR|220560|370|386494|B,Q,N
20251219|EXTR|184445|0|433899|B,Q,N
20251219|EXUS|744|0|2634|Q
20251219|EYE|258813|0|396490|Q,N
20251219|EYEG|34|0|5189|Q
20251219|EYLD|86664|0|98155|Q,N
20251219|EYPT|391228|100|763014|B,Q,N
20251219|EZA|32584|0|39976|B,Q,N
20251219|EZBC|33470|1|60620|Q,N
20251219|EZET|26800|0|37599|B,Q,N
20251219|EZGO|31676|0|56169|Q,N
20251219|EZJ|247|0|381|Q,N
20251219|EZM|5478|0|15408|Q,N
20251219|EZMO|685|0|1097|Q
20251219|EZPW|108769|300|351044|Q,N
20251219|EZPZ|847|0|2148|Q
20251219|EZRO|715|0|1743|Q
20251219|EZU|506226|18600|952528|Q,N
20251219|F|11133973|30128|20237263|B,Q,N
20251219|FA|133689|1798|165105|B,Q,N
20251219|FAAR|6703|0|12482|Q
20251219|FAB|700|0|933|Q
20251219|FACT|160|0|364|Q
20251219|FAD|1148|0|3007|Q
20251219|FAF|126684|1567|205293|Q,N
20251219|FAI|1950|0|2080|Q
20251219|FALN|79816|0|594270|Q,N
20251219|FAMI|900|0|9521|Q
20251219|FAN|3115|0|20584|Q
20251219|FANG|369087|258|800163|B,Q,N
20251219|FAPR|1480|0|3410|Q
20251219|FARM|70111|100|86308|Q,N
20251219|FARX|123|0|323|Q
20251219|FAS|48870|13|109975|B,Q,N
20251219|FAST|1028993|3356|2019233|B,Q,N
20251219|FAT|30259|0|68040|Q,N
20251219|FATBB|37539|544|79865|B,Q,N
20251219|FATBP|2226|0|18919|Q
20251219|FATE|406506|4400|800621|B,Q,N
20251219|FATN|47254|381|75411|B,Q,N
20251219|FAUG|2207|0|12267|Q,N
20251219|FAX|18275|0|62255|Q,N
20251219|FAZ|109380|131|308965|B,Q,N
20251219|FB|55|0|272|Q
20251219|FBCG|171683|0|238483|B,Q,N
20251219|FBCV|7804|0|13800|Q,N
20251219|FBDC|191|0|1077|Q
20251219|FBGL|320288|0|869679|Q,N
20251219|FBIN|287132|1652|461855|B,Q,N
20251219|FBIO|83060|200|245591|B,Q,N
20251219|FBIOP|11651|0|21622|Q
20251219|FBIZ|2418|0|6025|Q,N
20251219|FBK|95322|0|144919|Q,N
20251219|FBL|207159|0|487805|B,Q,N
20251219|FBLA|9148|0|16586|Q,N
20251219|FBLG|513836|0|912186|B,Q,N
20251219|FBNC|53497|0|70057|B,Q,N
20251219|FBND|840429|0|1407899|B,Q,N
20251219|FBOT|5794|0|15470|Q
20251219|FBP|207982|0|346918|Q,N
20251219|FBRT|239495|191|403813|Q,N
20251219|FBRTpE|2710|0|7062|Q
20251219|FBRX|33798|0|67434|B,Q,N
20251219|FBT|3809|0|6755|Q,N
20251219|FBTC|716980|12|1527708|B,Q,N
20251219|FBUF|1690|0|1871|Q
20251219|FBY|36001|0|101609|B,Q,N
20251219|FBYD|59326|0|87146|B,Q,N
20251219|FBYDW|1871|0|3601|Q
20251219|FBYY|108|0|183|Q,N
20251219|FC|17761|0|40081|Q,N
20251219|FCA|123139|0|125193|Q,N
20251219|FCAL|7457|0|13176|Q
20251219|FCAP|5320|43|10720|B,Q,N
20251219|FCBC|3863|0|9157|Q,N
20251219|FCBD|254|0|10685|Q
20251219|FCCO|3857|0|14146|B,Q,N
20251219|FCEF|3664|0|5439|Q
20251219|FCEL|1596046|78872|3923239|B,Q,N
20251219|FCF|124854|0|227283|B,Q,N
20251219|FCFS|38807|0|70459|B,Q,N
20251219|FCG|83552|0|223878|B,Q,N
20251219|FCHL|3442|0|39669|Q,N
20251219|FCLD|105|0|991|Q
20251219|FCN|122982|0|175118|B,Q,N
20251219|FCNCA|14946|0|22562|B,Q,N
20251219|FCNCO|6748|601|10665|Q
20251219|FCNCP|8829|0|11360|Q
20251219|FCO|9440|0|38244|Q
20251219|FCOM|17223|0|39823|B,Q,N
20251219|FCOR|14143|0|16768|Q,N
20251219|FCPI|41|0|2607|Q
20251219|FCPT|94138|0|315728|Q,N
20251219|FCRS|9174|0|24545|Q
20251219|FCRS/U|7427|0|20245|Q
20251219|FCRS/WS|24949|0|25219|Q
20251219|FCSH|851|0|858|Q
20251219|FCT|3625|0|89406|Q,N
20251219|FCTE|17005|0|30691|Q
20251219|FCTR|176|0|1171|Q
20251219|FCUS|481|0|3119|Q
20251219|FCUV|59130|7609|74106|Q,N
20251219|FCVT|688|0|6956|Q
20251219|FCX|2494754|8768|5559730|B,Q,N
20251219|FDAT|101|0|101|Q
20251219|FDBC|1246|0|2423|Q,N
20251219|FDCF|593|0|2252|Q
20251219|FDD|159885|0|211007|Q,N
20251219|FDEC|230069|0|254856|B,Q,N
20251219|FDEM|173737|0|203486|Q,N
20251219|FDEV|13092|0|24033|Q,N
20251219|FDFF|1154|0|1883|Q
20251219|FDG|4068|0|5603|Q
20251219|FDHY|26510|0|35953|B,Q,N
20251219|FDIF|2978|0|5439|Q
20251219|FDIG|5088|0|67131|B,Q
20251219|FDIS|17692|188|54421|Q
20251219|FDIV|2157|0|2516|Q
20251219|FDL|177349|0|280689|Q,N
20251219|FDLO|16179|0|111886|Q,N
20251219|FDLS|2584|0|4660|Q,N
20251219|FDM|4795|0|9039|Q,N
20251219|FDMO|21590|0|29579|Q,N
20251219|FDMT|447607|0|638182|B,Q,N
20251219|FDN|30117|410|65943|B,Q,N
20251219|FDND|55|0|292|Q
20251219|FDNI|17348|0|970359|B,Q
20251219|FDP|67088|1804|166766|B,Q,N
20251219|FDRR|3557|0|28169|B,Q
20251219|FDRV|156|0|1595|Q
20251219|FDS|422924|722|784478|B,Q,N
20251219|FDSB|1449|0|11041|Q
20251219|FDT|23545|0|28157|B,Q,N
20251219|FDTS|1085|0|2297|Q
20251219|FDTX|939|0|8719|Q
20251219|FDUS|203184|1021|368417|B,Q,N
20251219|FDV|141201|0|224273|Q,N
20251219|FDVV|505747|301|695554|B,Q,N
20251219|FDX|1008918|136|1840450|B,Q,N
20251219|FE|1227423|575|1956354|B,Q,N
20251219|FEAC|195|0|214|Q
20251219|FEAM|22714|0|41138|B,Q,N
20251219|FEAT|3204|0|9727|Q,N
20251219|FEBM|107|0|889|Q
20251219|FEBO|4366|0|6691|B,Q,N
20251219|FEBT|3086|0|5357|Q
20251219|FEBU|66|0|66|Q
20251219|FEBZ|20241|0|20243|Q
20251219|FEDM|15|0|3470|Q
20251219|FEDU|162|0|494|B,Q
20251219|FEED|2796|0|14515|B,Q,N
20251219|FEGE|32696|0|103569|Q,N
20251219|FEIM|46399|0|99437|B,Q,N
20251219|FELC|401231|0|497613|B,Q,N
20251219|FELE|51014|0|76097|B,Q,N
20251219|FELG|118920|873|257977|B,Q,N
20251219|FELV|45846|0|82711|Q,N
20251219|FEM|14697|0|27675|Q,N
20251219|FEMB|23499|0|38959|Q,N
20251219|FEMR|2206|0|5000|Q
20251219|FEMS|1890|0|7873|Q
20251219|FEMY|247735|0|539821|B,Q,N
20251219|FENC|2226|0|30969|Q
20251219|FENG|500|0|4826|Q
20251219|FENI|713370|0|919920|B,Q,N
20251219|FENY|554487|0|1343852|B,Q,N
20251219|FEOE|15150|0|57771|B,Q
20251219|FEP|675366|0|691014|Q,N
20251219|FEPI|73564|0|92627|B,Q,N
20251219|FER|1069133|5379|2267709|B,Q,N
20251219|FERG|266976|53|762370|B,Q,N
20251219|FESM|585152|0|705269|B,Q,N
20251219|FET|8013|0|67236|Q,N
20251219|FETH|452090|3100|1056541|B,Q,N
20251219|FEUS|4742|0|4757|Q
20251219|FEUZ|47576|0|69675|Q
20251219|FEX|3054|0|12053|B,Q
20251219|FEZ|340349|0|425136|B,Q,N
20251219|FF|18870|0|68023|Q,N
20251219|FFA|6153|0|10035|Q,N
20251219|FFAI|1008554|40330|1927913|B,Q,N
20251219|FFAIW|2115|0|8665|Q
20251219|FFBC|145490|0|242001|B,Q,N
20251219|FFC|49407|0|115888|Q,N
20251219|FFDI|243|0|1625|Q
20251219|FFEB|2370|0|10780|Q
20251219|FFEM|2597|0|3549|Q
20251219|FFF|1174|0|1183|Q
20251219|FFGX|487|0|6703|Q
20251219|FFIC|36085|0|82827|Q,N
20251219|FFIN|200493|2090|403706|B,Q,N
20251219|FFIV|280633|16|375399|B,Q,N
20251219|FFLC|32275|0|65815|Q,N
20251219|FFLG|27543|0|35363|Q
20251219|FFLS|3637|0|4282|Q
20251219|FFLV|369|0|1374|Q
20251219|FFND|2377|0|3882|Q
20251219|FFOG|3078|0|8712|Q,N
20251219|FFOX|9500|0|11506|Q
20251219|FFSM|129118|0|143216|Q,N
20251219|FFTY|15975|0|39360|B,Q,N
20251219|FFUT|389|0|659|Q
20251219|FFWM|32545|0|63471|B,Q,N
20251219|FG|145375|2|186205|B,Q,N
20251219|FGBI|643|0|2916|Q
20251219|FGBIP|707|0|1037|Q
20251219|FGD|54577|0|65827|Q
20251219|FGDL|5327|0|22385|Q
20251219|FGEN|3671|0|13473|B,Q
20251219|FGI|26957|0|46858|B,Q,N
20251219|FGL|439323|94830|1862434|Q,N
20251219|FGM|44808|0|77023|Q
20251219|FGMC|14763|0|114545|B,Q,N
20251219|FGMCR|512|0|1012|Q
20251219|FGN|5124|0|8249|Q
20251219|FGNX|120564|1113|253281|B,Q,N
20251219|FGNXP|500|0|2194|Q
20251219|FGSM|300|0|3072|Q
20251219|FGSN|4882|0|25319|Q,N
20251219|FHB|190659|0|460580|B,Q,N
20251219|FHDG|664|0|862|Q,N
20251219|FHEQ|16350|0|26365|B,Q
20251219|FHI|100107|0|172772|B,Q,N
20251219|FHLC|53308|0|86311|B,Q,N
20251219|FHN|726853|779|2385811|B,Q,N
20251219|FHNpC|55|0|265|Q
20251219|FHNpE|585|0|2822|Q
20251219|FHNpF|1217|213|5737|Q
20251219|FHTX|46991|0|174126|B,Q,N
20251219|FHYS|1652|0|9571|Q
20251219|FIAT|7378|0|27883|B,Q,N
20251219|FIAX|2390|408|21081|Q,N
20251219|FIBK|237192|0|265827|B,Q,N
20251219|FICO|52807|176|84342|B,Q,N
20251219|FICS|6882|0|14345|Q
20251219|FID|4469|0|11502|Q,N
20251219|FIDI|50942|0|53474|B,Q,N
20251219|FIDU|22807|0|39908|B,Q
20251219|FIEE|2131|0|8286|Q,N
20251219|FIG|1334486|38479|2516711|B,Q,N
20251219|FIGB|10608|0|27552|B,Q
20251219|FIGG|22237|0|57443|B,Q,N
20251219|FIGR|489076|149|809956|B,Q,N
20251219|FIGS|574288|400|895082|B,Q,N
20251219|FIHL|25751|0|99122|Q,N
20251219|FIIG|41900|0|154578|Q
20251219|FINS|11027|0|34785|Q
20251219|FINT|24|0|1958|Q
20251219|FINV|86317|0|268964|B,Q,N
20251219|FINW|2586|0|6033|B,Q,N
20251219|FINX|6639|0|27049|Q,N
20251219|FIP|189242|2500|282674|B,Q,N
20251219|FIS|403756|6014|1030027|B,Q,N
20251219|FISI|17426|0|40812|Q,N
20251219|FISR|32838|0|42875|Q
20251219|FISV|742017|90|3087033|B,Q,N
20251219|FITB|737587|0|1253561|B,Q,N
20251219|FITBI|2403|0|12289|Q,N
20251219|FITBO|5151|0|22186|Q,N
20251219|FITBP|1290|0|1965|Q
20251219|FITE|2187|0|3200|Q
20251219|FIVA|44800|0|50478|Q,N
20251219|FIVE|186066|800|393515|B,Q,N
20251219|FIVN|174387|0|556025|B,Q,N
20251219|FIVY|658|0|1226|B,Q
20251219|FIW|13586|0|26788|B,Q,N
20251219|FIX|176259|985|277063|B,Q,N
20251219|FIXD|71288|0|184454|Q,N
20251219|FIXT|36|0|4617|Q
20251219|FIZZ|70664|0|101163|B,Q,N
20251219|FJAN|3269|0|23156|Q
20251219|FJET|588020|14133|1325867|B,Q,N
20251219|FJP|2523|0|4518|Q,N
20251219|FJUL|3622|0|8302|Q
20251219|FJUN|1474|0|5805|Q
20251219|FKU|56014|0|69768|Q
20251219|FKWL|6922|0|17274|Q,N
20251219|FLAG|57|0|59|Q
20251219|FLAU|2639|0|4274|Q
20251219|FLAX|590|0|675|Q
20251219|FLBL|26480|0|207871|Q,N
20251219|FLBR|3059|0|47910|Q,N
20251219|FLC|2659|0|17457|B,Q,N
20251219|FLCA|38800|100|44970|Q,N
20251219|FLCB|62053|0|207886|Q
20251219|FLCC|2197|0|6117|Q
20251219|FLCE|56|0|909|Q
20251219|FLCG|18724|0|21511|Q
20251219|FLCH|5132|0|17298|Q
20251219|FLCO|13096|0|28486|Q
20251219|FLCV|2303|0|6004|Q
20251219|FLD|34490|2308|123454|Q,N
20251219|FLDB|3477|0|6684|Q
20251219|FLDDW|7196|0|8698|Q
20251219|FLDR|42407|0|108896|Q
20251219|FLDZ|13|0|14|Q
20251219|FLEE|2203|0|3432|Q,N
20251219|FLEU|415|0|5000|Q
20251219|FLEX|1240639|0|2160816|B,Q,N
20251219|FLG|773661|871|2165855|B,Q,N
20251219|FLGB|14040|0|46900|Q,N
20251219|FLGC|6047|1465|24189|B,Q,N
20251219|FLGpA|1706|0|2804|Q,N
20251219|FLGpU|742|0|935|Q
20251219|FLGR|1222|0|17545|Q,N
20251219|FLGT|17143|0|66284|B,Q,N
20251219|FLGV|173629|0|217579|Q
20251219|FLHY|8764|0|38604|Q,N
20251219|FLIA|47880|0|101492|Q
20251219|FLIN|157856|0|232537|B,Q,N
20251219|FLJH|23070|0|32257|Q,N
20251219|FLJJ|1007|0|1216|Q
20251219|FLJP|431162|0|613689|Q,N
20251219|FLKR|9817|0|54851|Q,N
20251219|FLL|13010|0|33377|B,Q,N
20251219|FLLA|3610|0|5119|Q,N
20251219|FLMB|3918|0|5869|Q
20251219|FLMI|293909|0|382797|B,Q,N
20251219|FLMX|30096|0|32678|Q,N
20251219|FLN|553|0|1044|Q,N
20251219|FLNC|875400|13653|1535989|B,Q,N
20251219|FLNG|89155|40|158685|B,Q,N
20251219|FLNT|11130|0|25834|Q,N
20251219|FLO|737469|2602|1308829|B,Q,N
20251219|FLOC|48823|204|112884|B,Q,N
20251219|FLOT|653192|0|1082010|B,Q,N
20251219|FLOW|161|0|283|Q,N
20251219|FLQL|35017|0|42969|Q,N
20251219|FLQM|26156|0|98061|Q,N
20251219|FLQS|144|0|377|Q
20251219|FLR|502000|421|1206634|B,Q,N
20251219|FLRG|4569|0|8191|B,Q,N
20251219|FLRN|224922|0|346119|B,Q,N
20251219|FLRT|19540|0|46503|B,Q,N
20251219|FLS|216371|0|437014|B,Q,N
20251219|FLSA|820|0|914|Q
20251219|FLSP|44421|0|58454|B,Q
20251219|FLSW|2154|0|5475|Q
20251219|FLTB|16323|0|27330|Q
20251219|FLTR|102692|0|462146|B,Q,N
20251219|FLTW|14506|0|59343|Q,N
20251219|FLUD|46934|0|60040|Q
20251219|FLUT|311577|289|461872|B,Q,N
20251219|FLUX|115764|0|186027|Q,N
20251219|FLV|808|0|940|Q
20251219|FLWS|336339|11245|723469|B,Q,N
20251219|FLX|11717|0|86169|Q,N
20251219|FLXN|228|0|1535|Q
20251219|FLXR|289124|0|396890|B,Q,N
20251219|FLXS|7521|0|12088|B,Q,N
20251219|FLY|1255682|7800|2467152|B,Q,N
20251219|FLYD|436|0|1255|Q
20251219|FLYE|11870|0|35861|Q,N
20251219|FLYT|13869|0|37059|B,Q,N
20251219|FLYU|91|0|530|Q
20251219|FLYW|250313|0|400539|B,Q,N
20251219|FLYX|1844|0|4961|Q,N
20251219|FLYX/WS|42|18|105|Q
20251219|FMAG|4088|0|19351|Q
20251219|FMAO|5859|0|15519|Q,N
20251219|FMAR|2076|0|7146|Q
20251219|FMAT|89739|0|92808|Q,N
20251219|FMAY|1190|0|4176|Q
20251219|FMB|43332|0|144809|B,Q,N
20251219|FMBH|19362|0|35205|Q,N
20251219|FMC|512017|0|1788741|B,Q,N
20251219|FMCX|3|0|142|Q
20251219|FMDE|315794|0|1516952|B,Q,N
20251219|FMED|621|0|1741|Q
20251219|FMET|281|0|957|Q
20251219|FMF|3540|0|9994|Q,N
20251219|FMFC|37062|13800|86923|Q,N
20251219|FMHI|40087|0|118712|Q,N
20251219|FMKT|2996|0|7762|Q
20251219|FMN|6339|0|16254|Q,N
20251219|FMNB|20700|0|43218|Q,N
20251219|FMNY|158|0|462|Q
20251219|FMQQ|818|0|1814|Q
20251219|FMS|18214|0|98088|B,Q,N
20251219|FMST|52728|3004|118286|Q,N
20251219|FMSTW|1402|0|1402|Q
20251219|FMTL|1314|0|1314|Q
20251219|FMTM|1291|0|1753|Q,N
20251219|FMUB|17070|0|18212|Q
20251219|FMUN|622|0|4190|Q
20251219|FMX|198066|19509|262627|B,Q,N
20251219|FMY|1098|0|102048|Q,N
20251219|FN|145139|0|233514|B,Q,N
20251219|FNB|780390|103|1352061|B,Q,N
20251219|FNCL|27337|0|57203|B,Q,N
20251219|FND|433600|295|832314|B,Q,N
20251219|FNDA|206026|0|384689|Q,N
20251219|FNDB|28089|0|66228|B,Q,N
20251219|FNDC|14826|551|75394|Q
20251219|FNDE|458221|0|912760|B,Q,N
20251219|FNDF|408900|18|1153912|B,Q,N
20251219|FNDX|2901520|850|4460221|B,Q,N
20251219|FNF|190196|467|475752|B,Q,N
20251219|FNGD|7418422|24969|14760225|B,Q,N
20251219|FNGG|2651|0|4298|B,Q,N
20251219|FNGO|2076|0|4803|Q
20251219|FNGR|47265|0|92250|Q,N
20251219|FNGS|7788|0|24764|Q,N
20251219|FNGU|501985|2429|1268921|B,Q,N
20251219|FNK|297|0|1089|Q
20251219|FNKO|115597|4730|264659|Q,N
20251219|FNLC|795|0|2646|Q,N
20251219|FNOV|27578|0|37808|Q,N
20251219|FNV|192084|0|259906|B,Q,N
20251219|FNWB|6549|0|25600|Q,N
20251219|FNWD|3568|0|4526|Q,N
20251219|FNX|3088|0|9027|Q
20251219|FNY|2434|0|4804|Q
20251219|FOA|33754|0|41975|Q,N
20251219|FOCT|1877|0|4827|Q
20251219|FOF|15357|0|28088|Q,N
20251219|FOFO|1289|0|5311|B,Q
20251219|FOLD|18241247|166859|58982635|B,Q,N
20251219|FONR|272|0|1468|Q,N
20251219|FOPC|283|0|761|Q
20251219|FOR|24060|0|54759|Q,N
20251219|FORA|566|0|12262|Q
20251219|FORH|202|0|203|Q
20251219|FORM|238940|5|517675|B,Q,N
20251219|FORR|11630|0|28195|B,Q,N
20251219|FORTY|22|0|210|Q
20251219|FOSL|144270|0|241090|B,Q,N
20251219|FOUR|419781|13|810658|B,Q,N
20251219|FOURpA|6278|100|36430|B,Q,N
20251219|FOWF|10|0|338|Q
20251219|FOX|283260|0|532494|B,Q,N
20251219|FOXA|643196|0|1331719|B,Q,N
20251219|FOXF|152664|0|306844|B,Q,N
20251219|FOXX|3662|2160|20169|Q,N
20251219|FOXY|36443|0|41920|Q
20251219|FPA|95|0|261|Q
20251219|FPAG|3620|0|5958|Q,N
20251219|FPAS|775|0|824|Q
20251219|FpB|10652|0|34963|B,Q
20251219|FpC|13141|0|59305|Q,N
20251219|FpD|9909|0|25280|Q,N
20251219|FPE|346286|0|731751|B,Q,N
20251219|FPEI|172905|0|258333|B,Q,N
20251219|FPF|60967|13880|154644|Q,N
20251219|FPFD|3456|0|5565|Q
20251219|FPH|17571|0|42193|B,Q,N
20251219|FPI|63787|0|157198|Q,N
20251219|FPRO|1594|0|1764|Q,N
20251219|FPWR|2318|0|2451|Q,N
20251219|FPX|10156|0|18379|Q,N
20251219|FPXE|329|0|577|Q
20251219|FPXI|9192|0|12749|Q,N
20251219|FQAL|4462|0|13352|Q,N
20251219|FR|76223|878|144813|B,Q,N
20251219|FRA|74443|0|238552|Q,N
20251219|FRAF|8585|0|27067|Q,N
20251219|FRBA|8143|0|18259|Q,N
20251219|FRD|2634|0|3320|Q,N
20251219|FRDM|86816|0|122006|B,Q,N
20251219|FRDU|124|0|477|Q
20251219|FREL|239373|0|288649|B,Q,N
20251219|FRGE|22461|0|38036|Q,N
20251219|FRGT|27356|149|94432|Q,N
20251219|FRHC|18320|0|26660|B,Q,N
20251219|FRI|6091|0|14288|Q,N
20251219|FRME|28348|0|59846|B,Q,N
20251219|FRMEP|100|0|1665|Q
20251219|FRMI|1674741|1585|3804915|B,Q,N
20251219|FRNW|6984|0|11304|Q
20251219|FRO|530487|1351|1660282|B,Q,N
20251219|FROG|436042|200|1229147|B,Q,N
20251219|FRPH|11234|0|40156|B,Q,N
20251219|FRPT|238712|160|401765|B,Q,N
20251219|FRSH|312519|338|894807|B,Q,N
20251219|FRST|11086|0|34054|B,Q,N
20251219|FRSX|10274|0|29943|B,Q,N
20251219|FRT|172080|0|263634|B,Q,N
20251219|FRTpC|996|0|4253|Q
20251219|FRTY|11168|0|46695|Q,N
20251219|FSBC|14405|0|21981|Q,N
20251219|FSBW|1477|0|2631|Q,N
20251219|FSCC|4627|0|5056|Q
20251219|FSCO|231941|0|929292|B,Q,N
20251219|FSCS|2141|0|4478|Q
20251219|FSEA|1224|0|6289|Q
20251219|FSEC|8062|0|118625|Q
20251219|FSEP|6649|1753|17794|Q
20251219|FSFG|2677|0|4687|Q,N
20251219|FSGS|464|0|684|Q
20251219|FSI|1814|0|5436|Q
20251219|FSIG|93970|0|138560|Q,N
20251219|FSK|925046|6416|1889262|B,Q,N
20251219|FSLR|392796|54|505112|B,Q,N
20251219|FSLY|604320|0|1128882|B,Q,N
20251219|FSM|1658967|18839|2571046|B,Q,N
20251219|FSMB|34861|0|54967|Q
20251219|FSMD|68743|0|114319|Q,N
20251219|FSOL|120624|0|201035|B,Q,N
20251219|FSP|78680|0|225970|Q,N
